account_id,name,balance
ACC_085106,User_85106,30079.68
ACC_085107,User_85107,19834.09
ACC_085108,User_85108,11230.98
ACC_085109,User_85109,32671.81
ACC_085110,User_85110,7241.65
ACC_085111,User_85111,39956.88
ACC_085112,User_85112,34609.76
ACC_085113,User_85113,43474.91
ACC_085114,User_85114,39727.95
ACC_085115,User_85115,41730.6
ACC_085116,User_85116,3599.83
ACC_085117,User_85117,12818.5
ACC_085118,User_85118,2594.9
ACC_085119,User_85119,4478.55
ACC_085120,User_85120,44624.67
ACC_085121,User_85121,6413.93
ACC_085122,User_85122,49229.95
ACC_085123,User_85123,11892.66
ACC_085124,User_85124,32830.35
ACC_085125,User_85125,28995.56
ACC_085126,User_85126,26198.2
ACC_085127,User_85127,14591.92
ACC_085128,User_85128,45159.83
ACC_085129,User_85129,41596.49
ACC_085130,User_85130,21110.82
ACC_085131,User_85131,19687.85
ACC_085132,User_85132,4363.74
ACC_085133,User_85133,35384.06
ACC_085134,User_85134,44531.97
ACC_085135,User_85135,42595.11
ACC_085136,User_85136,22297.46
ACC_085137,User_85137,46217.59
ACC_085138,User_85138,37414.0
ACC_085139,User_85139,3799.84
ACC_085140,User_85140,27067.21
ACC_085141,User_85141,35292.34
ACC_085142,User_85142,21408.1
ACC_085143,User_85143,30686.68
ACC_085144,User_85144,7327.35
ACC_085145,User_85145,8358.66
ACC_085146,User_85146,30013.7
ACC_085147,User_85147,34778.01
ACC_085148,User_85148,1973.96
ACC_085149,User_85149,47061.18
ACC_085150,User_85150,17168.06
ACC_085151,User_85151,31804.02
ACC_085152,User_85152,20124.26
ACC_085153,User_85153,17655.3
ACC_085154,User_85154,31789.5
ACC_085155,User_85155,38155.32
ACC_085156,User_85156,20326.71
ACC_085157,User_85157,44376.17
ACC_085158,User_85158,9719.46
ACC_085159,User_85159,42074.29
ACC_085160,User_85160,7229.42
ACC_085161,User_85161,6157.63
ACC_085162,User_85162,33853.97
ACC_085163,User_85163,6575.1
ACC_085164,User_85164,18296.7
ACC_085165,User_85165,44287.17
ACC_085166,User_85166,9578.36
ACC_085167,User_85167,44891.06
ACC_085168,User_85168,18955.98
ACC_085169,User_85169,16363.14
ACC_085170,User_85170,25299.25
ACC_085171,User_85171,9909.97
ACC_085172,User_85172,8097.81
ACC_085173,User_85173,33380.89
ACC_085174,User_85174,21000.71
ACC_085175,User_85175,8967.02
ACC_085176,User_85176,17814.04
ACC_085177,User_85177,28262.36
ACC_085178,User_85178,33071.59
ACC_085179,User_85179,41155.97
ACC_085180,User_85180,24317.39
ACC_085181,User_85181,4112.67
ACC_085182,User_85182,3401.23
ACC_085183,User_85183,3823.09
ACC_085184,User_85184,10526.98
ACC_085185,User_85185,15865.14
ACC_085186,User_85186,2304.47
ACC_085187,User_85187,20402.53
ACC_085188,User_85188,13854.69
ACC_085189,User_85189,26372.73
ACC_085190,User_85190,24628.3
ACC_085191,User_85191,39541.13
ACC_085192,User_85192,30282.17
ACC_085193,User_85193,37037.56
ACC_085194,User_85194,9899.85
ACC_085195,User_85195,18527.08
ACC_085196,User_85196,3162.32
ACC_085197,User_85197,27344.11
ACC_085198,User_85198,15066.15
ACC_085199,User_85199,20952.2
ACC_085200,User_85200,49360.44
ACC_085201,User_85201,17800.28
ACC_085202,User_85202,14735.56
ACC_085203,User_85203,30410.52
ACC_085204,User_85204,29325.89
ACC_085205,User_85205,6422.77
ACC_085206,User_85206,5959.89
ACC_085207,User_85207,39301.56
ACC_085208,User_85208,5837.26
ACC_085209,User_85209,27894.76
ACC_085210,User_85210,7231.46
ACC_085211,User_85211,17474.38
ACC_085212,User_85212,3094.79
ACC_085213,User_85213,42930.73
ACC_085214,User_85214,3164.33
ACC_085215,User_85215,18835.8
ACC_085216,User_85216,47649.31
ACC_085217,User_85217,44945.97
ACC_085218,User_85218,28140.83
ACC_085219,User_85219,13353.43
ACC_085220,User_85220,33196.66
ACC_085221,User_85221,16119.15
ACC_085222,User_85222,7654.74
ACC_085223,User_85223,13452.82
ACC_085224,User_85224,39661.84
ACC_085225,User_85225,36561.43
ACC_085226,User_85226,36413.53
ACC_085227,User_85227,48100.08
ACC_085228,User_85228,2028.89
ACC_085229,User_85229,22290.37
ACC_085230,User_85230,15184.11
ACC_085231,User_85231,26029.97
ACC_085232,User_85232,16744.5
ACC_085233,User_85233,28412.21
ACC_085234,User_85234,46906.36
ACC_085235,User_85235,42752.93
ACC_085236,User_85236,10454.87
ACC_085237,User_85237,42799.27
ACC_085238,User_85238,6558.65
ACC_085239,User_85239,8386.41
ACC_085240,User_85240,14148.98
ACC_085241,User_85241,40224.89
ACC_085242,User_85242,7749.73
ACC_085243,User_85243,2636.73
ACC_085244,User_85244,35685.16
ACC_085245,User_85245,19922.13
ACC_085246,User_85246,31097.65
ACC_085247,User_85247,23516.02
ACC_085248,User_85248,38447.36
ACC_085249,User_85249,35581.69
ACC_085250,User_85250,31967.04
ACC_085251,User_85251,31754.74
ACC_085252,User_85252,12803.43
ACC_085253,User_85253,21386.89
ACC_085254,User_85254,35633.9
ACC_085255,User_85255,28017.09
ACC_085256,User_85256,37122.68
ACC_085257,User_85257,29849.38
ACC_085258,User_85258,23349.79
ACC_085259,User_85259,11917.39
ACC_085260,User_85260,35769.83
ACC_085261,User_85261,27435.6
ACC_085262,User_85262,19965.17
ACC_085263,User_85263,46391.74
ACC_085264,User_85264,30059.57
ACC_085265,User_85265,46297.88
ACC_085266,User_85266,26529.05
ACC_085267,User_85267,6033.12
ACC_085268,User_85268,1370.98
ACC_085269,User_85269,43439.21
ACC_085270,User_85270,32681.62
ACC_085271,User_85271,14908.27
ACC_085272,User_85272,17403.46
ACC_085273,User_85273,23741.0
ACC_085274,User_85274,32397.3
ACC_085275,User_85275,46939.04
ACC_085276,User_85276,37557.79
ACC_085277,User_85277,42680.31
ACC_085278,User_85278,33251.21
ACC_085279,User_85279,18937.1
ACC_085280,User_85280,7471.51
ACC_085281,User_85281,42988.48
ACC_085282,User_85282,4441.83
ACC_085283,User_85283,35647.61
ACC_085284,User_85284,30450.0
ACC_085285,User_85285,41939.4
ACC_085286,User_85286,40528.47
ACC_085287,User_85287,48269.46
ACC_085288,User_85288,24960.6
ACC_085289,User_85289,18005.54
ACC_085290,User_85290,14298.92
ACC_085291,User_85291,3384.18
ACC_085292,User_85292,15985.9
ACC_085293,User_85293,6137.17
ACC_085294,User_85294,14973.59
ACC_085295,User_85295,49313.14
ACC_085296,User_85296,14623.41
ACC_085297,User_85297,19868.92
ACC_085298,User_85298,45663.97
ACC_085299,User_85299,22473.55
ACC_085300,User_85300,31508.06
ACC_085301,User_85301,19089.64
ACC_085302,User_85302,32203.43
ACC_085303,User_85303,40740.06
ACC_085304,User_85304,23153.62
ACC_085305,User_85305,32551.98
ACC_085306,User_85306,13986.55
ACC_085307,User_85307,42986.31
ACC_085308,User_85308,21402.16
ACC_085309,User_85309,48380.47
ACC_085310,User_85310,28959.97
ACC_085311,User_85311,4405.48
ACC_085312,User_85312,38579.0
ACC_085313,User_85313,15885.79
ACC_085314,User_85314,39366.47
ACC_085315,User_85315,48208.46
ACC_085316,User_85316,4591.38
ACC_085317,User_85317,7645.88
ACC_085318,User_85318,47290.55
ACC_085319,User_85319,48408.85
ACC_085320,User_85320,13706.35
ACC_085321,User_85321,17171.02
ACC_085322,User_85322,6997.91
ACC_085323,User_85323,24517.43
ACC_085324,User_85324,34075.16
ACC_085325,User_85325,46309.94
ACC_085326,User_85326,9413.38
ACC_085327,User_85327,16295.66
ACC_085328,User_85328,4044.52
ACC_085329,User_85329,35743.43
ACC_085330,User_85330,14761.84
ACC_085331,User_85331,32323.93
ACC_085332,User_85332,4865.72
ACC_085333,User_85333,15726.74
ACC_085334,User_85334,21421.16
ACC_085335,User_85335,29373.04
ACC_085336,User_85336,40682.97
ACC_085337,User_85337,30081.83
ACC_085338,User_85338,48447.98
ACC_085339,User_85339,16496.87
ACC_085340,User_85340,31260.19
ACC_085341,User_85341,22013.08
ACC_085342,User_85342,34358.8
ACC_085343,User_85343,7626.59
ACC_085344,User_85344,42649.27
ACC_085345,User_85345,35400.02
ACC_085346,User_85346,43018.47
ACC_085347,User_85347,9308.26
ACC_085348,User_85348,21086.84
ACC_085349,User_85349,6809.17
ACC_085350,User_85350,38865.4
ACC_085351,User_85351,8230.18
ACC_085352,User_85352,20247.92
ACC_085353,User_85353,17194.41
ACC_085354,User_85354,29785.68
ACC_085355,User_85355,19546.16
ACC_085356,User_85356,34019.95
ACC_085357,User_85357,31169.07
ACC_085358,User_85358,41311.95
ACC_085359,User_85359,39440.48
ACC_085360,User_85360,21922.57
ACC_085361,User_85361,27517.72
ACC_085362,User_85362,19988.71
ACC_085363,User_85363,31986.84
ACC_085364,User_85364,26588.94
ACC_085365,User_85365,45692.89
ACC_085366,User_85366,3290.4
ACC_085367,User_85367,32760.81
ACC_085368,User_85368,46844.8
ACC_085369,User_85369,26150.53
ACC_085370,User_85370,43073.11
ACC_085371,User_85371,21979.94
ACC_085372,User_85372,2679.27
ACC_085373,User_85373,27294.81
ACC_085374,User_85374,11541.53
ACC_085375,User_85375,32737.31
ACC_085376,User_85376,40906.61
ACC_085377,User_85377,8429.8
ACC_085378,User_85378,37296.59
ACC_085379,User_85379,24092.47
ACC_085380,User_85380,31251.56
ACC_085381,User_85381,13512.05
ACC_085382,User_85382,43403.88
ACC_085383,User_85383,47463.33
ACC_085384,User_85384,17406.2
ACC_085385,User_85385,41084.41
ACC_085386,User_85386,22000.41
ACC_085387,User_85387,36756.7
ACC_085388,User_85388,30258.94
ACC_085389,User_85389,21023.25
ACC_085390,User_85390,26335.65
ACC_085391,User_85391,33267.02
ACC_085392,User_85392,5810.9
ACC_085393,User_85393,5990.42
ACC_085394,User_85394,37318.11
ACC_085395,User_85395,10329.11
ACC_085396,User_85396,48470.07
ACC_085397,User_85397,43887.12
ACC_085398,User_85398,38289.02
ACC_085399,User_85399,13170.41
ACC_085400,User_85400,3054.59
ACC_085401,User_85401,43611.86
ACC_085402,User_85402,25328.77
ACC_085403,User_85403,33809.88
ACC_085404,User_85404,12308.65
ACC_085405,User_85405,4468.63
ACC_085406,User_85406,47927.64
ACC_085407,User_85407,45655.95
ACC_085408,User_85408,26508.58
ACC_085409,User_85409,18080.53
ACC_085410,User_85410,24233.06
ACC_085411,User_85411,3961.67
ACC_085412,User_85412,15027.5
ACC_085413,User_85413,45085.75
ACC_085414,User_85414,48204.48
ACC_085415,User_85415,4062.87
ACC_085416,User_85416,7145.83
ACC_085417,User_85417,37970.58
ACC_085418,User_85418,40114.62
ACC_085419,User_85419,35781.5
ACC_085420,User_85420,5636.64
ACC_085421,User_85421,23721.0
ACC_085422,User_85422,22231.67
ACC_085423,User_85423,26085.13
ACC_085424,User_85424,22881.97
ACC_085425,User_85425,48306.35
ACC_085426,User_85426,40061.19
ACC_085427,User_85427,3866.85
ACC_085428,User_85428,49909.67
ACC_085429,User_85429,23572.76
ACC_085430,User_85430,7523.08
ACC_085431,User_85431,43974.94
ACC_085432,User_85432,13049.07
ACC_085433,User_85433,4612.57
ACC_085434,User_85434,47005.18
ACC_085435,User_85435,29623.06
ACC_085436,User_85436,20803.16
ACC_085437,User_85437,17777.06
ACC_085438,User_85438,28202.92
ACC_085439,User_85439,5661.83
ACC_085440,User_85440,29676.0
ACC_085441,User_85441,34491.75
ACC_085442,User_85442,38066.89
ACC_085443,User_85443,36344.86
ACC_085444,User_85444,36411.26
ACC_085445,User_85445,21096.1
ACC_085446,User_85446,45155.04
ACC_085447,User_85447,10630.32
ACC_085448,User_85448,29456.04
ACC_085449,User_85449,4941.49
ACC_085450,User_85450,30270.43
ACC_085451,User_85451,48816.12
ACC_085452,User_85452,2120.2
ACC_085453,User_85453,5441.83
ACC_085454,User_85454,30712.96
ACC_085455,User_85455,28527.77
ACC_085456,User_85456,22758.03
ACC_085457,User_85457,25613.64
ACC_085458,User_85458,1228.2
ACC_085459,User_85459,30894.0
ACC_085460,User_85460,45329.72
ACC_085461,User_85461,42310.53
ACC_085462,User_85462,15336.41
ACC_085463,User_85463,32870.09
ACC_085464,User_85464,42896.67
ACC_085465,User_85465,46926.29
ACC_085466,User_85466,17783.18
ACC_085467,User_85467,37705.11
ACC_085468,User_85468,25497.2
ACC_085469,User_85469,19905.22
ACC_085470,User_85470,33135.99
ACC_085471,User_85471,5669.26
ACC_085472,User_85472,7790.82
ACC_085473,User_85473,9263.5
ACC_085474,User_85474,38838.65
ACC_085475,User_85475,14820.3
ACC_085476,User_85476,46542.17
ACC_085477,User_85477,32173.16
ACC_085478,User_85478,49357.73
ACC_085479,User_85479,15589.0
ACC_085480,User_85480,44962.78
ACC_085481,User_85481,7850.18
ACC_085482,User_85482,44846.56
ACC_085483,User_85483,8868.25
ACC_085484,User_85484,2612.25
ACC_085485,User_85485,28525.4
ACC_085486,User_85486,14196.42
ACC_085487,User_85487,25058.4
ACC_085488,User_85488,40538.67
ACC_085489,User_85489,31152.78
ACC_085490,User_85490,9030.22
ACC_085491,User_85491,27797.48
ACC_085492,User_85492,1367.47
ACC_085493,User_85493,5807.89
ACC_085494,User_85494,12458.26
ACC_085495,User_85495,29321.97
ACC_085496,User_85496,34893.87
ACC_085497,User_85497,43217.64
ACC_085498,User_85498,17613.18
ACC_085499,User_85499,41117.98
ACC_085500,User_85500,17411.49
ACC_085501,User_85501,18190.68
ACC_085502,User_85502,26495.74
ACC_085503,User_85503,23299.54
ACC_085504,User_85504,28647.8
ACC_085505,User_85505,15209.91
ACC_085506,User_85506,33905.52
ACC_085507,User_85507,23917.66
ACC_085508,User_85508,11918.27
ACC_085509,User_85509,15936.62
ACC_085510,User_85510,14059.57
ACC_085511,User_85511,49229.28
ACC_085512,User_85512,22491.6
ACC_085513,User_85513,35692.94
ACC_085514,User_85514,14362.45
ACC_085515,User_85515,41362.67
ACC_085516,User_85516,32533.55
ACC_085517,User_85517,5269.12
ACC_085518,User_85518,28481.8
ACC_085519,User_85519,42519.66
ACC_085520,User_85520,6969.56
ACC_085521,User_85521,31623.22
ACC_085522,User_85522,11969.13
ACC_085523,User_85523,45179.6
ACC_085524,User_85524,14851.0
ACC_085525,User_85525,24911.12
ACC_085526,User_85526,9136.33
ACC_085527,User_85527,2430.47
ACC_085528,User_85528,49443.53
ACC_085529,User_85529,30924.95
ACC_085530,User_85530,16394.14
ACC_085531,User_85531,49022.68
ACC_085532,User_85532,14462.47
ACC_085533,User_85533,34873.56
ACC_085534,User_85534,38175.85
ACC_085535,User_85535,12696.74
ACC_085536,User_85536,40026.07
ACC_085537,User_85537,1597.54
ACC_085538,User_85538,43831.61
ACC_085539,User_85539,29139.14
ACC_085540,User_85540,40469.44
ACC_085541,User_85541,20901.9
ACC_085542,User_85542,34501.78
ACC_085543,User_85543,38741.51
ACC_085544,User_85544,5001.82
ACC_085545,User_85545,20909.66
ACC_085546,User_85546,17645.67
ACC_085547,User_85547,49411.01
ACC_085548,User_85548,1292.69
ACC_085549,User_85549,8768.42
ACC_085550,User_85550,32004.37
ACC_085551,User_85551,30127.73
ACC_085552,User_85552,37497.95
ACC_085553,User_85553,41808.98
ACC_085554,User_85554,47099.75
ACC_085555,User_85555,18054.31
ACC_085556,User_85556,44642.86
ACC_085557,User_85557,1778.21
ACC_085558,User_85558,15390.3
ACC_085559,User_85559,14242.22
ACC_085560,User_85560,18321.0
ACC_085561,User_85561,2378.94
ACC_085562,User_85562,37355.82
ACC_085563,User_85563,29653.84
ACC_085564,User_85564,23844.03
ACC_085565,User_85565,21216.55
ACC_085566,User_85566,37395.05
ACC_085567,User_85567,49678.66
ACC_085568,User_85568,41746.23
ACC_085569,User_85569,9333.13
ACC_085570,User_85570,22197.2
ACC_085571,User_85571,5061.79
ACC_085572,User_85572,46901.57
ACC_085573,User_85573,38088.2
ACC_085574,User_85574,11851.22
ACC_085575,User_85575,48340.93
ACC_085576,User_85576,18565.82
ACC_085577,User_85577,25027.28
ACC_085578,User_85578,19648.94
ACC_085579,User_85579,49411.94
ACC_085580,User_85580,40454.24
ACC_085581,User_85581,49170.11
ACC_085582,User_85582,32531.9
ACC_085583,User_85583,46677.0
ACC_085584,User_85584,17970.69
ACC_085585,User_85585,47182.37
ACC_085586,User_85586,29433.23
ACC_085587,User_85587,48276.46
ACC_085588,User_85588,47313.03
ACC_085589,User_85589,13555.47
ACC_085590,User_85590,37337.08
ACC_085591,User_85591,34992.09
ACC_085592,User_85592,41700.94
ACC_085593,User_85593,43462.31
ACC_085594,User_85594,21540.66
ACC_085595,User_85595,45826.75
ACC_085596,User_85596,20132.14
ACC_085597,User_85597,19244.57
ACC_085598,User_85598,7023.73
ACC_085599,User_85599,20760.66
ACC_085600,User_85600,21047.33
ACC_085601,User_85601,40874.68
ACC_085602,User_85602,39574.98
ACC_085603,User_85603,11897.12
ACC_085604,User_85604,3975.53
ACC_085605,User_85605,38726.61
ACC_085606,User_85606,43705.93
ACC_085607,User_85607,9036.29
ACC_085608,User_85608,26502.52
ACC_085609,User_85609,7028.64
ACC_085610,User_85610,28025.29
ACC_085611,User_85611,42604.06
ACC_085612,User_85612,22372.86
ACC_085613,User_85613,28315.54
ACC_085614,User_85614,13571.17
ACC_085615,User_85615,46197.04
ACC_085616,User_85616,3774.63
ACC_085617,User_85617,39726.0
ACC_085618,User_85618,27178.02
ACC_085619,User_85619,15019.97
ACC_085620,User_85620,47772.82
ACC_085621,User_85621,15210.88
ACC_085622,User_85622,25179.12
ACC_085623,User_85623,49832.91
ACC_085624,User_85624,47999.45
ACC_085625,User_85625,14314.8
ACC_085626,User_85626,8101.62
ACC_085627,User_85627,39260.54
ACC_085628,User_85628,23196.88
ACC_085629,User_85629,22773.11
ACC_085630,User_85630,3409.61
ACC_085631,User_85631,29696.47
ACC_085632,User_85632,10516.7
ACC_085633,User_85633,34298.7
ACC_085634,User_85634,21126.74
ACC_085635,User_85635,33109.17
ACC_085636,User_85636,36679.34
ACC_085637,User_85637,48082.48
ACC_085638,User_85638,45870.97
ACC_085639,User_85639,29679.63
ACC_085640,User_85640,42060.02
ACC_085641,User_85641,19561.03
ACC_085642,User_85642,39211.67
ACC_085643,User_85643,9351.87
ACC_085644,User_85644,10256.19
ACC_085645,User_85645,5080.95
ACC_085646,User_85646,21925.43
ACC_085647,User_85647,26537.55
ACC_085648,User_85648,26963.45
ACC_085649,User_85649,25308.29
ACC_085650,User_85650,4485.61
ACC_085651,User_85651,23542.09
ACC_085652,User_85652,36670.2
ACC_085653,User_85653,16684.28
ACC_085654,User_85654,9997.42
ACC_085655,User_85655,38277.63
ACC_085656,User_85656,19317.65
ACC_085657,User_85657,30718.7
ACC_085658,User_85658,46255.76
ACC_085659,User_85659,36407.65
ACC_085660,User_85660,48274.05
ACC_085661,User_85661,10085.59
ACC_085662,User_85662,23578.0
ACC_085663,User_85663,1104.65
ACC_085664,User_85664,25145.11
ACC_085665,User_85665,7560.03
ACC_085666,User_85666,23392.46
ACC_085667,User_85667,29344.85
ACC_085668,User_85668,36179.21
ACC_085669,User_85669,37165.29
ACC_085670,User_85670,36843.04
ACC_085671,User_85671,39992.79
ACC_085672,User_85672,9533.85
ACC_085673,User_85673,2686.82
ACC_085674,User_85674,43155.2
ACC_085675,User_85675,23298.64
ACC_085676,User_85676,17098.87
ACC_085677,User_85677,7349.57
ACC_085678,User_85678,2656.98
ACC_085679,User_85679,14910.06
ACC_085680,User_85680,40445.21
ACC_085681,User_85681,17519.13
ACC_085682,User_85682,43517.71
ACC_085683,User_85683,40197.25
ACC_085684,User_85684,47965.86
ACC_085685,User_85685,11372.46
ACC_085686,User_85686,33009.88
ACC_085687,User_85687,22271.43
ACC_085688,User_85688,12449.07
ACC_085689,User_85689,27905.22
ACC_085690,User_85690,33029.1
ACC_085691,User_85691,44537.29
ACC_085692,User_85692,34528.78
ACC_085693,User_85693,35649.14
ACC_085694,User_85694,37759.94
ACC_085695,User_85695,20692.44
ACC_085696,User_85696,42219.45
ACC_085697,User_85697,19888.81
ACC_085698,User_85698,35712.58
ACC_085699,User_85699,45403.45
ACC_085700,User_85700,10916.99
ACC_085701,User_85701,44892.16
ACC_085702,User_85702,6248.88
ACC_085703,User_85703,43869.58
ACC_085704,User_85704,12156.68
ACC_085705,User_85705,35743.97
ACC_085706,User_85706,40722.17
ACC_085707,User_85707,6381.72
ACC_085708,User_85708,19165.77
ACC_085709,User_85709,45602.87
ACC_085710,User_85710,25606.76
ACC_085711,User_85711,18298.29
ACC_085712,User_85712,29234.42
ACC_085713,User_85713,29299.07
ACC_085714,User_85714,48040.61
ACC_085715,User_85715,1372.52
ACC_085716,User_85716,44766.76
ACC_085717,User_85717,10485.05
ACC_085718,User_85718,5654.57
ACC_085719,User_85719,13053.13
ACC_085720,User_85720,28490.53
ACC_085721,User_85721,25992.52
ACC_085722,User_85722,33968.84
ACC_085723,User_85723,20948.97
ACC_085724,User_85724,10050.34
ACC_085725,User_85725,21430.54
ACC_085726,User_85726,37233.5
ACC_085727,User_85727,11526.2
ACC_085728,User_85728,33435.51
ACC_085729,User_85729,23362.86
ACC_085730,User_85730,2309.67
ACC_085731,User_85731,10604.02
ACC_085732,User_85732,8509.73
ACC_085733,User_85733,12003.9
ACC_085734,User_85734,22200.76
ACC_085735,User_85735,46070.5
ACC_085736,User_85736,31733.26
ACC_085737,User_85737,41816.57
ACC_085738,User_85738,48678.91
ACC_085739,User_85739,46879.66
ACC_085740,User_85740,38053.29
ACC_085741,User_85741,10062.71
ACC_085742,User_85742,34731.26
ACC_085743,User_85743,28881.45
ACC_085744,User_85744,15349.62
ACC_085745,User_85745,7524.04
ACC_085746,User_85746,4425.7
ACC_085747,User_85747,25895.11
ACC_085748,User_85748,22053.5
ACC_085749,User_85749,19774.53
ACC_085750,User_85750,23342.95
ACC_085751,User_85751,25991.2
ACC_085752,User_85752,22459.44
ACC_085753,User_85753,38043.17
ACC_085754,User_85754,28145.31
ACC_085755,User_85755,33702.67
ACC_085756,User_85756,12158.95
ACC_085757,User_85757,19390.91
ACC_085758,User_85758,34381.91
ACC_085759,User_85759,21335.66
ACC_085760,User_85760,37692.1
ACC_085761,User_85761,1889.75
ACC_085762,User_85762,23788.85
ACC_085763,User_85763,27919.86
ACC_085764,User_85764,22286.18
ACC_085765,User_85765,37630.12
ACC_085766,User_85766,46452.06
ACC_085767,User_85767,6288.13
ACC_085768,User_85768,27360.01
ACC_085769,User_85769,14901.68
ACC_085770,User_85770,40149.94
ACC_085771,User_85771,3766.89
ACC_085772,User_85772,9865.7
ACC_085773,User_85773,26742.64
ACC_085774,User_85774,2279.37
ACC_085775,User_85775,37687.24
ACC_085776,User_85776,35248.12
ACC_085777,User_85777,17035.75
ACC_085778,User_85778,31349.46
ACC_085779,User_85779,33775.56
ACC_085780,User_85780,8842.93
ACC_085781,User_85781,21403.83
ACC_085782,User_85782,47638.54
ACC_085783,User_85783,28913.96
ACC_085784,User_85784,23934.05
ACC_085785,User_85785,41350.38
ACC_085786,User_85786,36358.66
ACC_085787,User_85787,13825.45
ACC_085788,User_85788,27649.74
ACC_085789,User_85789,38315.48
ACC_085790,User_85790,21997.27
ACC_085791,User_85791,44892.57
ACC_085792,User_85792,29521.82
ACC_085793,User_85793,41538.31
ACC_085794,User_85794,39182.24
ACC_085795,User_85795,15141.62
ACC_085796,User_85796,36696.29
ACC_085797,User_85797,40368.54
ACC_085798,User_85798,13280.0
ACC_085799,User_85799,2360.06
ACC_085800,User_85800,40844.77
ACC_085801,User_85801,47004.16
ACC_085802,User_85802,48617.62
ACC_085803,User_85803,9867.71
ACC_085804,User_85804,40576.69
ACC_085805,User_85805,22514.2
ACC_085806,User_85806,6553.72
ACC_085807,User_85807,37435.82
ACC_085808,User_85808,32169.24
ACC_085809,User_85809,33667.29
ACC_085810,User_85810,49876.87
ACC_085811,User_85811,33856.52
ACC_085812,User_85812,1081.49
ACC_085813,User_85813,44137.82
ACC_085814,User_85814,16100.41
ACC_085815,User_85815,38528.16
ACC_085816,User_85816,6423.55
ACC_085817,User_85817,13990.46
ACC_085818,User_85818,2701.86
ACC_085819,User_85819,34932.41
ACC_085820,User_85820,15446.67
ACC_085821,User_85821,17157.77
ACC_085822,User_85822,42076.98
ACC_085823,User_85823,11761.56
ACC_085824,User_85824,19878.87
ACC_085825,User_85825,14940.44
ACC_085826,User_85826,29060.53
ACC_085827,User_85827,22168.69
ACC_085828,User_85828,11357.97
ACC_085829,User_85829,21366.64
ACC_085830,User_85830,42246.65
ACC_085831,User_85831,20728.18
ACC_085832,User_85832,27043.11
ACC_085833,User_85833,26169.49
ACC_085834,User_85834,3199.03
ACC_085835,User_85835,42588.56
ACC_085836,User_85836,22755.64
ACC_085837,User_85837,46449.16
ACC_085838,User_85838,22358.39
ACC_085839,User_85839,20380.28
ACC_085840,User_85840,27439.26
ACC_085841,User_85841,21145.33
ACC_085842,User_85842,36603.97
ACC_085843,User_85843,12460.92
ACC_085844,User_85844,19348.61
ACC_085845,User_85845,41755.44
ACC_085846,User_85846,24867.29
ACC_085847,User_85847,24671.39
ACC_085848,User_85848,4678.4
ACC_085849,User_85849,11013.29
ACC_085850,User_85850,2248.82
ACC_085851,User_85851,1886.51
ACC_085852,User_85852,43606.86
ACC_085853,User_85853,41406.1
ACC_085854,User_85854,38401.54
ACC_085855,User_85855,37186.76
ACC_085856,User_85856,10932.16
ACC_085857,User_85857,4970.19
ACC_085858,User_85858,42501.69
ACC_085859,User_85859,28693.92
ACC_085860,User_85860,16993.84
ACC_085861,User_85861,25168.67
ACC_085862,User_85862,6720.86
ACC_085863,User_85863,9805.54
ACC_085864,User_85864,27514.76
ACC_085865,User_85865,26962.24
ACC_085866,User_85866,31388.17
ACC_085867,User_85867,3900.72
ACC_085868,User_85868,44020.08
ACC_085869,User_85869,22775.8
ACC_085870,User_85870,44554.43
ACC_085871,User_85871,20849.72
ACC_085872,User_85872,6256.01
ACC_085873,User_85873,22697.36
ACC_085874,User_85874,19701.09
ACC_085875,User_85875,10415.41
ACC_085876,User_85876,6938.75
ACC_085877,User_85877,29498.97
ACC_085878,User_85878,29525.98
ACC_085879,User_85879,33254.16
ACC_085880,User_85880,27917.27
ACC_085881,User_85881,39806.08
ACC_085882,User_85882,29136.35
ACC_085883,User_85883,41950.31
ACC_085884,User_85884,4776.73
ACC_085885,User_85885,41482.39
ACC_085886,User_85886,8311.42
ACC_085887,User_85887,31412.35
ACC_085888,User_85888,38767.59
ACC_085889,User_85889,49308.29
ACC_085890,User_85890,41800.48
ACC_085891,User_85891,27729.19
ACC_085892,User_85892,35941.31
ACC_085893,User_85893,20366.78
ACC_085894,User_85894,11142.49
ACC_085895,User_85895,18957.73
ACC_085896,User_85896,9234.77
ACC_085897,User_85897,45997.19
ACC_085898,User_85898,41121.64
ACC_085899,User_85899,36001.81
ACC_085900,User_85900,26962.63
ACC_085901,User_85901,28301.44
ACC_085902,User_85902,7055.56
ACC_085903,User_85903,24606.7
ACC_085904,User_85904,20311.14
ACC_085905,User_85905,14953.75
ACC_085906,User_85906,26078.83
ACC_085907,User_85907,4060.06
ACC_085908,User_85908,38978.59
ACC_085909,User_85909,17361.93
ACC_085910,User_85910,24133.96
ACC_085911,User_85911,3335.73
ACC_085912,User_85912,47533.38
ACC_085913,User_85913,1059.96
ACC_085914,User_85914,45585.62
ACC_085915,User_85915,2841.03
ACC_085916,User_85916,6618.44
ACC_085917,User_85917,12299.16
ACC_085918,User_85918,34681.75
ACC_085919,User_85919,48439.27
ACC_085920,User_85920,20588.41
ACC_085921,User_85921,13531.38
ACC_085922,User_85922,38870.9
ACC_085923,User_85923,30671.93
ACC_085924,User_85924,38381.8
ACC_085925,User_85925,32613.54
ACC_085926,User_85926,28280.65
ACC_085927,User_85927,12274.9
ACC_085928,User_85928,29862.21
